adm_region,adm_provincia,adm_comuna,adm_local,lat,lon,direccion_encontrada,fuente
DE ÑUBLE,DIGUILLIN,CHILLAN VIEJO,LICEO POLIVALENTE JUAN PACHECO ALTAMIRANO,-36.6234031,-72.12529909999999,"Sotomayor 401, 3820713 Chillán, Chillán Viejo, Ñuble, Chile",google
DE ÑUBLE,DIGUILLIN,CHILLAN VIEJO,LICEO TOMAS LAGO,-36.6322339,-72.1367667,"Pje. Serrano 1212, Chillán Viejo, Ñuble, Chile",google
DE ÑUBLE,DIGUILLIN,EL CARMEN,ESCUELA VIRGEN DEL CARMEN,-36.8963325,-72.0251929,"Escuela Virgen del Carmen, Andrés Bello, Villa Los Castaños, El Carmen, Provincia de Diguillín, Región de Ñuble, Chile",nominatim
DE ÑUBLE,DIGUILLIN,EL CARMEN,LICEO BICENTENARIO DE EXCELENCIA POLIVALENTE JUVENAL HERNAN,-36.8972728,-72.0254708,"El Carmen, Ñuble, Chile",google
DE ÑUBLE,DIGUILLIN,PEMUCO,ESCUELA BASICA GENERAL CRUZ,-36.9378806,-72.3520498,"Escuela Básica General Cruz, General Cruz, Pemuco, Provincia de Diguillín, Región de Ñuble, Chile",nominatim
DE ÑUBLE,DIGUILLIN,PEMUCO,ESCUELA DAFNE ELVIRA ZAPATA ROZAS,-36.9753412,-72.1017994,"Las Rosas, Pemuco, Ñuble, Chile",google
DE ÑUBLE,DIGUILLIN,PINTO,COLEGIO FRANCISCO DE ASIS,-36.7043271,-71.8907056,"Colegio Francisco de Asis, Avenida Santa María, Pinto, Provincia de Diguillín, Región de Ñuble, Chile",nominatim
DE ÑUBLE,DIGUILLIN,PINTO,ESCUELA BASICA JUAN JORGE,-36.7238808,-71.8413899,"Escuela Básica Juan Jorge, Ruta N-55, El Rosal, Pinto, Provincia de Diguillín, Región de Ñuble, Chile",nominatim
DE ÑUBLE,DIGUILLIN,PINTO,ESCUELA JOSE TOHA SOLDEVILLA,-36.8446292,-71.6570879,"Escuela José Tohá Soldevilla, 51, Avenida Javier Jarpa Sotomayor, Población Augusto Pinochet, Recinto, Pinto, Provincia de Diguillín, Región de Ñuble, 3880000, Chile",nominatim
DE ÑUBLE,DIGUILLIN,PINTO,LICEO BICENTENARIO POLITECNICO JOSE MANUEL PINTO ARIAS,-36.7040481,-71.8941688,"Avenida Santa Maria 160, 3880000 Pinto, Ñuble, Chile",google
DE ÑUBLE,DIGUILLIN,QUILLON,ESCUELA BASICA EL CASINO,-36.8323733,-72.4308686,"Quillón, Ñuble, Chile",google
DE ÑUBLE,DIGUILLIN,QUILLON,ESCUELA BASICA HEROES DEL ITATA,-36.7463857,-72.4746823,"Arturo Prat 410, Quillón, Ñuble, Chile",google
DE ÑUBLE,DIGUILLIN,QUILLON,ESCUELA BASICA LAGUNA AVENDAÑO,-36.7543619,-72.4480054,"Laguna Avendano, Quillón, Ñuble, Chile",google
DE ÑUBLE,DIGUILLIN,QUILLON,LICEO POLIVALENTE LUIS CRUZ MARTINEZ,-36.7510991,-72.4750256,"Arturo Prat 823, Quillón, Ñuble, Chile",google
DE ÑUBLE,DIGUILLIN,SAN IGNACIO,ESCUELA BASICA PUEBLO SECO,-36.8805969,-72.0928149,"Escuela Básica Pueblo Seco, 573, Avenida Las Violetas, Villa Primavera, Pueblo Seco, San Ignacio, Provincia de Diguillín, Región de Ñuble, 3890000, Chile",nominatim
DE ÑUBLE,DIGUILLIN,SAN IGNACIO,LICEO MANUEL JESUS ORTIZ BASICA,-36.7990931,-72.0309977,"Av. Manuel Jesús Ortiz, San Ignacio, Ñuble, Chile",google
DE ÑUBLE,DIGUILLIN,SAN IGNACIO,LICEO POLITECNICO MARIA WARD,-36.799805,-72.0322562,"Liceo Politécnico María Ward, Alcalde Remberto Valdés, Población Cabo Aroca, San Ignacio, Provincia de Diguillín, Región de Ñuble, Chile",nominatim
DE ÑUBLE,DIGUILLIN,YUNGAY,ESCUELA FERNANDO BAQUEDANO,-37.1208666,-72.0190215,"Escuela D-1216 Fernando Baquedano, Chorrillos, Yungay, San Miguel, Yungay, Provincia de Diguillín, Región de Ñuble, Chile",nominatim
DE ÑUBLE,DIGUILLIN,YUNGAY,LICEO CAMPANARIO,-37.1349381,-72.1838051,"Liceo Campanario, Avenida Argentina, Tres Antonios, Campanario, Yungay, Provincia de Diguillín, Región de Ñuble, Chile",nominatim
DE ÑUBLE,DIGUILLIN,YUNGAY,LICEO DE YUNGAY,-37.1245545,-72.0099205,"Liceo De Yungay, Independencia, Yungay, Provincia de Diguillín, Región de Ñuble, Chile",nominatim
DE ÑUBLE,ITATA,COBQUECURA,ESCUELA BASICA BUCHUPUREO,-36.0737527,-72.7767796,"Escuela Básica Buchupureo, Diego Portales, 11 de Septiembre, Camino Los Cuervos, Buchupureo, Cobquecura, Provincia de Itata, Región de Ñuble, Chile",nominatim
DE ÑUBLE,ITATA,COBQUECURA,LICEO POLIVALENTE DIEGO MISSENE BURGOS,-36.1323615,-72.7912803,"Liceo Polivalente Profesor Diego Missene Burgos, 281, Chacabuco, Villa Pan de Piedra, Cobquecura, Provincia de Itata, Región de Ñuble, Chile",nominatim
DE ÑUBLE,ITATA,COELEMU,ESCUELA CLEMENTINA MAUREIRA ALMARZA,-36.5786372,-72.7618842,"Coelemu, Bio Bio, Chile",google
DE ÑUBLE,ITATA,COELEMU,ESCUELA GUARILIHUE ALTO,-36.5756301,-72.6947504,"Escuela Guarilihue Alto, Ruta N-170, Guarilihue Bajo, Coelemu, Provincia de Itata, Región de Ñuble, Chile",nominatim
DE ÑUBLE,ITATA,COELEMU,ESCUELA MARIA TERESA MARCHANT CONTRERAS,-36.4875987,-72.6992747,"Escuela María Teresa Marchant Contreras, Julio Lamas, René Schneider, Coelemu, Provincia de Itata, Región de Ñuble, 3970000, Chile",nominatim
DE ÑUBLE,ITATA,COELEMU,ESCUELA VEGAS DE ITATA,-36.4004039,-72.8506047,"Escuela Vegas de Itata, Arturo Prat, Vegas de Itata, Coelemu, Provincia de Itata, Región de Ñuble, Chile",nominatim
DE ÑUBLE,ITATA,COELEMU,ESCUELA VILLA JESUS DE COELEMU,-36.4926485,-72.7025104,"Escuela Villa Jesus de Coelemu, Pedro Aguirre Cerda, Poblacion Santa Gestrudis, El Rosal, Coelemu, Provincia de Itata, Región de Ñuble, 3970000, Chile",nominatim
DE ÑUBLE,ITATA,NINHUE,ESCUELA GLORIAS NAVALES,-36.3944159,-72.3980757,"Escuela Glorias Navales, 18 de Septiembre, Los Copihues, Ninhue, Provincia de Itata, Región de Ñuble, Chile",nominatim
DE ÑUBLE,ITATA,PORTEZUELO,COLEGIO NUESTRA SEÑORA DEL CARMEN,-36.5263228,-72.4288483,"Liceo Nuestra Señora del Carmen, 496, Sargento Aldea, La Quinta, Portezuelo, Provincia de Itata, Región de Ñuble, Chile",nominatim
DE ÑUBLE,ITATA,QUIRIHUE,ESCUELA GRUMETE CORTEZ,-36.284914,-72.5432254,"Independencia 399, Quirihue, Ñuble, Chile",google
DE ÑUBLE,ITATA,QUIRIHUE,ESCUELA NUEVA AMERICA,-36.2815512,-72.5404757,"Colegio Nueva América, Esmeralda, Villa Pablo Neruda, Quirihue, Provincia de Itata, Región de Ñuble, Chile",nominatim
DE ÑUBLE,ITATA,QUIRIHUE,LICEO BICENTENARIO DE EXCELENCIA CARLOS MONTANE CASTRO,-36.2796292,-72.530712,"Carlos Montané Castro, Quirihue, Ñuble, Chile",google
DE ÑUBLE,ITATA,RANQUIL,ESCUELA BASICA ÑIPAS,-36.6058247,-72.5337694,"Ñipas, Ranquil, Ñuble, Chile",google
DE ÑUBLE,ITATA,TREHUACO,ESCUELA BASICA VALLE LONQUEN,-36.43143980000001,-72.6691444,"Treguaco, Ñuble, Chile",google
DE ÑUBLE,ITATA,TREHUACO,LICEO BICENTENARIO DE EXCELENCIA TREHUACO,-36.4314814,-72.6691093,"Treguaco, Ñuble, Chile",google
DE ÑUBLE,PUNILLA,COIHUECO,COLEGIO PARROQUIAL PADRE LORENZO MONDANELLI,-36.6279248,-71.8306234,"Luis Hermosilla 441, Nuble, Coihueco, Ñuble, Chile",google
DE ÑUBLE,PUNILLA,COIHUECO,ESCUELA BRITANICA GUILLERMINA DRAKE WOOD,-36.6274636,-71.832899,"Escuela Britanica Guillermina Drake Wood, Balmaceda, Coihueco, Provincia de Punilla, Región de Ñuble, Chile",nominatim
DE ÑUBLE,PUNILLA,COIHUECO,ESCUELA HEROES DE IQUIQUE,-36.5896956,-71.7659434,"Escuela Héroes de Iquique, Ruta N-479, Bustamante, Coihueco, Provincia de Punilla, Región de Ñuble, Chile",nominatim
DE ÑUBLE,PUNILLA,COIHUECO,ESCUELA MANUEL MATUS HERMOSILLA,-36.6854381,-71.8924287,"Escuela Manuel Matus Hermosilla, Ruta N-545, Rosario, Coihueco, Provincia de Punilla, Región de Ñuble, Chile",nominatim
DE ÑUBLE,PUNILLA,COIHUECO,ESCUELA PORVENIR DE CATO,-36.543949,-71.7809528,"Escuela Porvenir de Cato, Ruta N-447, El Porvenir, Coihueco, Provincia de Punilla, Región de Ñuble, Chile",nominatim
DE ÑUBLE,PUNILLA,COIHUECO,ESCUELA TALQUIPEN,-36.607619,-71.9299603,"Escuela Talquipén, Las Puertas, Talquipén, Coihueco, Provincia de Punilla, Región de Ñuble, Chile",nominatim
DE ÑUBLE,PUNILLA,COIHUECO,LICEO BICENTENARIO CLAUDIO ARRAU LEON,-36.6306803,-71.8374991,"Sgto. Aldea 1368, Coihueco, Ñuble, Chile",google
DE ÑUBLE,PUNILLA,ÑIQUEN,ESCUELA CHACAY,-36.3672423,-71.77212550000002,"N-261, Ñiquén, Ñuble, Chile",google
DE ÑUBLE,PUNILLA,ÑIQUEN,ESCUELA ÑIQUEN,-36.2941271,-71.9003721,"Ñiquén, Ñuble, Chile",google
DE ÑUBLE,PUNILLA,ÑIQUEN,LICEO SAN GREGORIO,-36.2836659,-71.8149905,"Ñiquén, Región del Bío Bío, Chile",google
DE ÑUBLE,PUNILLA,SAN CARLOS,DINABEC COLLEGE,-36.424217,-71.9493056,"Dinabec College, Diego Portales, Valle Hondo, San Carlos, Provincia de Punilla, Región de Ñuble, 3841660, Chile",nominatim
DE ÑUBLE,PUNILLA,SAN CARLOS,ESCUELA BULI,-36.358518,-71.9334963,"Escuela Buli Estación, Avenida Santiago Guitiérrez, San Francisco, Buli Estación, San Carlos, Provincia de Punilla, Región de Ñuble, Chile",nominatim
DE ÑUBLE,PUNILLA,SAN CARLOS,ESCUELA CACHAPOAL,-36.4613521,-71.7377497,"Escuela Cachapoal, Avenida Juan Alberto Sepúlveda, Cachapoal Bajo, Cachapoal, San Carlos, Provincia de Punilla, Región de Ñuble, Chile",nominatim
DE ÑUBLE,PUNILLA,SAN CARLOS,ESCUELA EL SAUCE,-36.43776,-71.8300167,"Escuela El Sauce, Ruta N-265, El Sauce, San Carlos, Provincia de Punilla, Región de Ñuble, Chile",nominatim
DE ÑUBLE,PUNILLA,SAN CARLOS,ESCUELA GENERAL DOMINGO URRUTIA,-36.4240861,-71.9694884,"Escuela General Domingo Urrutia, Matta, Villa Los Libertadores, San Carlos, Provincia de Punilla, Región de Ñuble, 3841660, Chile",nominatim
DE ÑUBLE,PUNILLA,SAN CARLOS,ESCUELA GENERAL JOSE MIGUEL CARRERA VERDUGO,-36.425633,-71.9526585,"José Miguel Carrera Verdugo, San Carlos, Ñuble, Chile",google
DE ÑUBLE,PUNILLA,SAN CARLOS,ESCUELA GENERAL SOFANOR PARRA HERMOSILLA,-36.4305917,-71.9514717,"Gral. Parra 300, 3840482 San Carlos, Ñuble, Chile",google
DE ÑUBLE,PUNILLA,SAN CARLOS,INSTITUTO SANTA MARIA DE SAN CARLOS,-36.4280798,-71.9591206,"Instituto Santa María, Bilbao, Villa Gabriela Mistral, San Carlos, Provincia de Punilla, Región de Ñuble, 3841660, Chile",nominatim
DE ÑUBLE,PUNILLA,SAN CARLOS,LICEO BICENTENARIO POLIVALENTE NUESTRA SEÑORA DE LA MERCED,-36.4243696,-71.9633502,"Ramón Freire 670 --- Balmaceda 108, San Carlos, Ñuble, Chile",google
DE ÑUBLE,PUNILLA,SAN CARLOS,LICEO POLITECNICO CAPITAN IGNACIO CARRERA PINTO,-36.4304865,-71.9598692,"David Gazmuri 451, 3840546 San Carlos, Biobío, Chile",google
DE ÑUBLE,PUNILLA,SAN CARLOS,LICEO TECNICO PROFESIONAL VIOLETA PARRA SANDOVAL,-36.4295899,-71.95022639999999,"Violeta Parra Sandoval Park - Gral. Carol Urzúa 320-440, 3840317 San Carlos, Ñuble, Chile",google
DE ÑUBLE,PUNILLA,SAN FABIAN,LICEO BICENTENARIO POLIVALENTE JORGE ALESSANDRI RODRIGUEZ,-36.5540252,-71.5572865,"San Fabián, Ñuble, Chile",google
DE ÑUBLE,PUNILLA,SAN NICOLAS,"LICEO BICENTENARIO DE EXCELENCIA POLIVALENTE SAN NICOLAS, C",-36.504328,-72.2185107,"Balmaceda 462, San Nicolás, Ñuble, Chile",google
DE ÑUBLE,PUNILLA,SAN NICOLAS,LICEO BICENTENARIO DE EXCELENCIA TECNICO PUENTE ÑUBLE,-36.5489665,-72.0926097,"Puente Ńuble, San Nicolás, Ñuble, Chile",google
DE VALPARAISO,ISLA DE PASCUA,ISLA DE PASCUA,COLEGIO CATOLICO HERMANO EUGENIO EYRAUD L1,-33.0473128,-71.6127458,"Valparaíso, Chile",google
DE VALPARAISO,ISLA DE PASCUA,ISLA DE PASCUA,COLEGIO CATOLICO HERMANO EUGENIO EYRAUD L2,-33.0473128,-71.6127458,"Valparaíso, Chile",google
DE VALPARAISO,LOS ANDES,CALLE LARGA,COLEGIO SAN JOSE,-32.8571731,-70.6283604,"Colegio San José, 2103, Calle Larga, Villa Los Jardines, Alto del Puerto, Calle Larga, Provincia de Los Andes, Región de Valparaíso, 2100000, Chile",nominatim
DE VALPARAISO,LOS ANDES,CALLE LARGA,ESCUELA BASICA CRISTO REDENTOR,-32.8877455,-70.5918574,"Escuela Básica Cristo Redentor, Camino Los Rosales, El Estero, La Caldera, Calle Larga, Provincia de Los Andes, Región de Valparaíso, Chile",nominatim
DE VALPARAISO,LOS ANDES,CALLE LARGA,ESCUELA BASICA LA PAMPILLA,-32.8586471,-70.6248655,"Escuela Básica La Pampilla, La Pampilla, Villa Los Jardines, Alto del Puerto, Calle Larga, Provincia de Los Andes, Región de Valparaíso, 2100000, Chile",nominatim
DE VALPARAISO,LOS ANDES,LOS ANDES,ESCUELA BASICA RIO BLANCO,-32.9101665,-70.3040989,"Escuela Básica Rio Blanco, Ruta 60 CH, Escuela de Alta Montaña, Río Blanco, Los Andes, Provincia de Los Andes, Región de Valparaíso, Chile",nominatim
DE VALPARAISO,LOS ANDES,LOS ANDES,ESCUELA ESPAÑA,-32.8338843,-70.5937419,"Escuela España, Esmeralda, Villa Los Alerces, Los Andes, Provincia de Los Andes, Región de Valparaíso, 2100000, Chile",nominatim
DE VALPARAISO,LOS ANDES,LOS ANDES,INSTITUTO CHACABUCO,-32.829979,-70.5947865,"Instituto Chacabuco, Avenida Argentina, Villa Los Alerces, Los Andes, Provincia de Los Andes, Región de Valparaíso, 2100000, Chile",nominatim
DE VALPARAISO,LOS ANDES,LOS ANDES,LICEO BICENTENARIO TECNICO AMANCAY DE LOS ANDES,-32.8353993,-70.5966957,"Membrillar 455, 2100706 Los Andes, Valparaíso, Chile",google
DE VALPARAISO,LOS ANDES,LOS ANDES,LICEO COMERCIAL DE LOS ANDES L1,-32.837783,-70.5951907,"Los Andes, Valparaíso, Chile",google
DE VALPARAISO,LOS ANDES,LOS ANDES,LICEO COMERCIAL DE LOS ANDES L2,-32.837783,-70.5951907,"Los Andes, Valparaíso, Chile",google
DE VALPARAISO,LOS ANDES,LOS ANDES,LICEO MAXIMILIANO SALAS MARCHAN L1,-32.8369536,-70.6007576,"Av. Chacabuco 437, 2100418 Los Andes, Valparaíso, Chile",google
DE VALPARAISO,LOS ANDES,LOS ANDES,LICEO MAXIMILIANO SALAS MARCHAN L2,-32.8369536,-70.6007576,"Av. Chacabuco 437, 2100418 Los Andes, Valparaíso, Chile",google
DE VALPARAISO,LOS ANDES,LOS ANDES,LICEO PARTICULAR MIXTO LOS ANDES L1,-32.8278905,-70.6135881,"C. Hermano Aquilino 1957, Los Andes, Valparaíso, Chile",google
DE VALPARAISO,LOS ANDES,LOS ANDES,LICEO PARTICULAR MIXTO LOS ANDES L2,-32.8278905,-70.6135881,"C. Hermano Aquilino 1957, Los Andes, Valparaíso, Chile",google
DE VALPARAISO,LOS ANDES,LOS ANDES,LICEO POLITECNICO AMERICA,-32.8386292,-70.5990349,"Liceo Politécnico América, Colombia, Villa Los Castaños, Los Andes, Provincia de Los Andes, Región de Valparaíso, 2100000, Chile",nominatim
DE VALPARAISO,LOS ANDES,LOS ANDES,LICEO REPUBLICA ARGENTINA,-32.8331815,-70.6036675,"Liceo República Argentina, Santa Teresita de Los Andes, Villa Marisol, Los Andes, Provincia de Los Andes, Región de Valparaíso, 2100000, Chile",nominatim
DE VALPARAISO,LOS ANDES,LOS ANDES,LICEO SANTA CLARA (SEDE BRASIL),-32.8406314,-70.5988285,"Brasil 260, 2100380 Valparaíso, Los Andes, Valparaíso, Chile",google
DE VALPARAISO,LOS ANDES,RINCONADA,CENTRO DE FORMACION ACADEMICA PERFECTO DE LA FUENTE DEL VIL,-32.8329199,-70.6920596,"E-841, 2140309 Rinconada, Valparaíso, Chile",google
DE VALPARAISO,LOS ANDES,RINCONADA,GIMNASIO MUNICIPAL,-32.8332031,-70.6888706,"Rinconada, Valparaíso, Chile",google
DE VALPARAISO,LOS ANDES,RINCONADA,LICEO PARROQUIAL TERESITA DE LOS ANDES,-32.8405132,-70.6861856,"Liceo Parroquial Teresita de Los Andes, 975, San Martín, Aires de Rinconada, Rinconada, Provincia de Los Andes, Región de Valparaíso, Chile",nominatim
DE VALPARAISO,LOS ANDES,SAN ESTEBAN,ESCUELA BASICA MIXTA LO CALVO,-32.7508486,-70.591726,"Lo Calvo, San Esteban, Valparaíso, Chile",google
DE VALPARAISO,LOS ANDES,SAN ESTEBAN,ESCUELA BASICA SILVIO ZENTENO VERGARA,-32.8111992,-70.5786559,"Escuela Básica Silvio Zenteno Vergara, 658, La Florida, Villa Génesis, Los Olmos, San Esteban, Provincia de Los Andes, Región de Valparaíso, 2100000, Chile",nominatim
DE VALPARAISO,LOS ANDES,SAN ESTEBAN,ESCUELA PABLO NERUDA,-32.7981052,-70.5791256,"Colegio Pablo Neruda, 533, Las Acacias, Villa La Estancia, Los Olmos, San Esteban, Provincia de Los Andes, Región de Valparaíso, 2100000, Chile",nominatim
DE VALPARAISO,LOS ANDES,SAN ESTEBAN,ESCUELA RIO COLORADO,-32.8619879,-70.4224607,"Ruta 60, San Esteban, Valparaíso, Chile",google
DE VALPARAISO,LOS ANDES,SAN ESTEBAN,LICEO SAN ESTEBAN,-32.8014478,-70.5787745,"Liceo San Esteban, Calle Gonzalo Cienfuegos, Villa La Estancia, Los Olmos, San Esteban, Provincia de Los Andes, Región de Valparaíso, 2100000, Chile",nominatim
DE VALPARAISO,MARGA MARGA,LIMACHE,COLEGIO BRASILIA L1,-32.9806225,-71.2766647,"Brasilia, Limache, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,LIMACHE,COLEGIO BRASILIA L2,-32.9806225,-71.2766647,"Brasilia, Limache, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,LIMACHE,ESCUELA BASICA HEROES DE CHILE L1,-33.0171129,-71.25613489999999,"La Victoria 160, 2240935 Limache, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,LIMACHE,ESCUELA BASICA HEROES DE CHILE L2,-33.0171129,-71.25613489999999,"La Victoria 160, 2240935 Limache, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,LIMACHE,ESCUELA BASICA LOS MAITENES,-32.995263,-71.2324491,"Av. Adolfo Eastman Cox 1701, Limache, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,LIMACHE,ESCUELA BASICA SUPERIOR MIXTA Nº 88 L1,-33.0012869,-71.268164,"Limache, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,LIMACHE,ESCUELA BASICA SUPERIOR MIXTA Nº 88 L2,-33.0012869,-71.268164,"Limache, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,LIMACHE,ESCUELA LIMACHITO,-33.0011502,-71.2784572,"Escuela Limachito, 95, Bulnes, Limachito, Limache, Provincia de Marga Marga, Región de Valparaíso, 2240000, Chile",nominatim
DE VALPARAISO,MARGA MARGA,LIMACHE,ESCUELA TENIENTE HERNAN MERINO CORREA L1,-33.006409,-71.2593832,"Sgto. Aldea 357, 2240537 Limache, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,LIMACHE,ESCUELA TENIENTE HERNAN MERINO CORREA L2,-33.006409,-71.2593832,"Sgto. Aldea 357, 2240537 Limache, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,LIMACHE,LICEO DE LIMACHE,-32.9853109,-71.2731703,"Liceo de Limache, 133, Riquelme, Villa Las Américas, San Francisco de Limache, Limache, Provincia de Marga Marga, Región de Valparaíso, 2240000, Chile",nominatim
DE VALPARAISO,MARGA MARGA,OLMUE,COLEGIO PARTICULAR IGNACIO CARRERA PINTO,-32.9947433,-71.1845932,"Av. Arturo Prat 4917, 2330589 Olmué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,OLMUE,ESCUELA ATENAS,-32.9953451,-71.1814689,"Av. Arturo Prat 101, 2330611 Olmué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,OLMUE,ESCUELA QUEBRADA DE ALVARADO,-33.0523459,-71.1120746,"F-10-G 218, 2330164 Olmué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,OLMUE,LICEO DE OLMUE,-32.9963546,-71.1905965,"2330500 Olmué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,COLEGIO ACONCAGUA L1,-33.0402031,-71.47544719999999,"Cam. Troncal Antiguo 1940, Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,COLEGIO ACONCAGUA L2,-33.0402031,-71.47544719999999,"Cam. Troncal Antiguo 1940, Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,COLEGIO CAPITAN IGNACIO CARRERA PINTO L1,-33.03632,-71.4309263,"Eusebio Lillo 2149, 2420502 Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,COLEGIO CAPITAN IGNACIO CARRERA PINTO L2,-33.03632,-71.4309263,"Eusebio Lillo 2149, 2420502 Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,COLEGIO ESPERANZA L1,-33.0529004,-71.44100759999999,"Cumming 1351, 2431051 Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,COLEGIO ESPERANZA L2,-33.0529004,-71.44100759999999,"Cumming 1351, 2431051 Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,COLEGIO FERNANDO DURAN VILLARREAL L1,-33.046297,-71.45053290000001,"Camilo Henríquez 126, 2421491 Quilpué, Valparaiso, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,COLEGIO FERNANDO DURAN VILLARREAL L2,-33.046297,-71.45053290000001,"Camilo Henríquez 126, 2421491 Quilpué, Valparaiso, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,COLEGIO FUNDADORES DE QUILPUE L1,-33.0549799,-71.4386681,"Alcalde Subercaseaux 1530, Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,COLEGIO FUNDADORES DE QUILPUE L2,-33.0549799,-71.4386681,"Alcalde Subercaseaux 1530, Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,COLEGIO GUARDIAMARINA GUILLERMO ZAÑARTU IRIGOYEN,-33.0482707,-71.4408752,"Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,COLEGIO INDUSTRIAL ANDRES BELLO LOPEZ,-33.0485934,-71.4034932,"Diego de Almagro 222, Quilpué, Valparaiso, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,COLEGIO JOSE MIGUEL INFANTE,-33.0360623,-71.4410808,"Granada 1557, 2420334 Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,COLEGIO LAS AMERICAS L1,-33.0677958,-71.4228239,"Las Palmas 2580, 2442328 Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,COLEGIO LAS AMERICAS L2,-33.0677958,-71.4228239,"Las Palmas 2580, 2442328 Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,COLEGIO LIAHONA,-33.0482171,-71.4001626,"Pedro de Valdivia 115, Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,COLEGIO LOS LIBERTADORES L2,-33.0390972,-71.40562349999999,"Almte. Gomez Carreño 593, 2420853 Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,COLEGIO LOS REYES,-33.046487,-71.4153425,"Los Reyes 1301, 2440481 Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,COLEGIO MANUEL BULNES PRIETO,-33.0505875,-71.43656179999999,"Covadonga 1250, 2440827 Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,COLEGIO PASIONISTAS DE QUILPUE,-33.0453166,-71.4380767,"Zenteno 721, 2421399 Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,COLEGIO SAN BLAS,-33.055457,-71.46015009999999,"Humboldt 1124, 2431570 Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,ESCUELA BASICA DARIO SALAS E-423,-33.0511859,-71.4501915,"Samuel Valencia 150, 2430909 Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,ESCUELA BASICA GASPAR CABRALES,-33.0578573,-71.4104894,"El Ocaso 365, 2441531 Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,ESCUELA COMANDANTE ELEUTERIO RAMIREZ MOLINA,-33.0585011,-71.4242431,"Ovalle 1810, 2441671 Valparaíso, Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,ESCUELA DELFINA ALARCON HENRIQUEZ,-33.1678882,-71.1432569,"Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,ESCUELA LOS MOLLES,-33.1020421,-71.37577999999999,"F-740 20, 2430000 Los Molles, Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,ESCUELA THEODOR HEUSS,-33.0525179,-71.4684377,"Ortiz Vega 1381, 32, 3140495 Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,LICEO ARTISTICO GUILLERMO GRONEMEYER ZAMORANO L1,-33.0495801,-71.43679519999999,"David Cortés 1015, 2440757 Quilpué, Valparaíso, Chile",google
DE VALPARAISO,MARGA MARGA,QUILPUE,LICEO ARTISTICO GUILLERMO GRONEMEYER ZAMORANO L2,-33.0495801,-71.43679519999999,"David Cortés 1015, 2440757 Quilpué, Valparaíso, Chile",google
